dates,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua_and_Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia_and_Herzegovina,Botswana,Brazil,British_Virgin_Islands,Brunei_Darussalam,Bulgaria,Burkina_Faso,Burundi,Cambodia,Cameroon,Canada,Cape_Verde,Cayman_Islands,Central_African_Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa_Rica,Cote_dIvoire,Croatia,Cuba,Cura̤ao,Cyprus,Czechia,Democratic_Republic_of_the_Congo,Denmark,Djibouti,Dominica,Dominican_Republic,Ecuador,Egypt,El_Salvador,Equatorial_Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland_Islands_(Malvinas),Faroe_Islands,Fiji,Finland,France,French_Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea_Bissau,Guyana,Haiti,Holy_See,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle_of_Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall_Islands,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New_Caledonia,New_Zealand,Nicaragua,Niger,Nigeria,North_Macedonia,Northern_Mariana_Islands,Norway,Oman,Pakistan,Palestine,Panama,Papua_New_Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto_Rico,Qatar,Romania,Russia,Rwanda,Saint_Kitts_and_Nevis,Saint_Lucia,Saint_Vincent_and_the_Grenadines,San_Marino,Sao_Tome_and_Principe,Saudi_Arabia,Senegal,Serbia,Seychelles,Sierra_Leone,Singapore,Sint_Maarten,Slovakia,Slovenia,Solomon_Islands,Somalia,South_Africa,South_Korea,South_Sudan,Spain,Sri_Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor_Leste,Togo,Trinidad_and_Tobago,Tunisia,Turkey,Turks_and_Caicos_islands,Uganda,Ukraine,United_Arab_Emirates,United_Kingdom,United_Republic_of_Tanzania,United_States_of_America,United_States_Virgin_Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
2020-08-09,39,124,538,0,34,0,0,7482,225,0,426,116,105,69,322,2611,5,124,304,32,0,1,0,1468,0,405,0,50230,0,0,329,13,4,2,0,424,55,0,0,0,2198,92,9486,3,0,1011,96,77,59,0,11,175,81,0,0,0,1069,1603,167,434,0,0,14,92,801,0,0,0,14,0,0,0,0,9,555,436,3,151,0,0,1,919,0,98,0,0,17,0,880,32,3,64399,2277,2125,3325,174,0,1764,347,29,1344,0,9,900,699,190,472,332,0,7,272,0,4,154,0,37,0,214,49,7,129,4,54,0,0,0,6717,453,1,0,55,1345,28,0,50,378,486,0,0,0,4,453,200,1,0,290,634,426,1142,0,133,8466,4131,843,186,738,267,1350,5189,6,0,0,0,0,0,1469,116,255,0,8,132,0,43,14,0,0,7712,36,7,5571,2,62,107,380,182,65,1,39,3,0,0,8,19,1172,29,15,1199,239,758,0,61028,6,7,738,0,886,23,1,739,124
2020-08-10,0,136,521,0,100,0,0,6134,23,0,386,76,87,48,382,2487,4,112,122,7,0,0,2,1164,0,236,0,49970,0,0,53,5,3,3,0,236,23,0,0,2,2033,121,9674,0,0,721,95,61,65,0,9,120,18,0,6,0,954,887,178,445,0,0,5,108,565,0,0,0,16,0,0,0,145,25,436,470,4,202,0,0,0,416,0,55,0,16,12,0,338,43,3,62064,1893,2020,2726,68,0,754,463,16,1207,0,6,779,599,188,514,258,0,2,294,39,3,309,0,21,0,164,34,13,143,2,23,0,12,0,6495,217,0,0,49,1230,28,1,97,380,577,0,0,0,1,437,85,0,0,223,539,277,1091,26,197,7137,3028,624,131,697,297,1145,5118,6,0,0,0,0,0,1428,172,236,0,21,175,0,30,2,0,0,6671,28,0,3503,3,77,103,260,152,63,0,40,0,0,34,54,20,1182,27,14,1008,225,1062,0,53893,0,10,623,0,795,29,7,182,74
2020-08-11,215,125,498,7,7,0,0,4688,160,300,313,111,79,20,386,2907,0,97,873,1,65,0,3,944,0,173,0,23010,0,0,116,24,0,15,171,230,25,0,0,1,1988,113,10611,0,81,484,83,45,93,1,10,139,35,373,3,0,767,242,174,449,0,0,6,73,773,0,22,0,17,4619,0,83,0,14,966,209,0,126,0,0,6,382,0,22,0,14,23,0,481,35,4,53601,1687,2132,3484,56,0,924,259,20,938,0,16,2114,492,172,687,278,0,3,295,0,3,388,0,13,103,116,16,11,116,6,29,0,40,0,4376,181,0,0,62,826,142,0,152,338,575,0,1,0,0,290,109,1,170,207,531,470,841,0,202,7012,6725,619,157,700,315,779,4945,12,0,0,1,0,0,1257,137,163,0,1,188,16,3,6,0,0,3739,34,2,2598,27,0,85,73,105,67,0,42,0,0,14,1,21,1193,19,14,1158,179,816,0,47964,19,18,725,0,844,6,22,125,99
2020-08-12,76,140,492,10,56,0,0,7369,201,67,316,138,84,47,407,2996,1,58,718,23,13,1,0,1636,0,208,262,22048,0,0,210,7,1,2,50,681,37,0,6,1,1572,61,10142,0,0,586,49,91,47,0,25,289,10,144,1,0,595,862,168,397,0,0,9,101,584,0,11,0,22,1293,43,0,242,14,1226,192,4,193,0,0,16,979,0,66,0,0,15,0,418,15,6,60963,1693,2345,3396,33,0,1704,412,8,1282,3,15,1489,497,171,668,304,0,10,309,17,0,373,0,18,26,115,40,9,66,4,49,0,48,0,5558,382,1,0,59,1132,70,0,128,638,779,0,4,147,0,423,141,0,46,263,730,473,902,0,327,5109,2900,551,120,582,384,1215,5102,19,0,0,0,2,3,1521,68,235,0,15,61,0,16,17,0,0,2511,54,5,3814,9,82,98,196,187,72,1,44,5,0,7,15,42,1183,0,16,1433,262,1148,0,39894,29,11,670,0,995,19,5,65,70
2020-08-13,79,141,495,4,27,0,0,7043,229,87,414,241,93,44,460,2995,0,97,609,33,0,0,15,1693,0,254,0,52160,0,0,171,2,1,4,45,289,80,0,5,3,1552,82,12830,0,0,636,0,130,35,0,14,292,39,111,10,0,1130,1547,129,375,0,0,7,115,961,0,15,0,19,2429,27,71,0,5,1445,168,1,235,0,0,15,1123,0,98,0,34,94,0,531,22,4,66999,1942,2510,3441,37,0,1823,476,16,937,0,20,1410,679,205,717,310,0,0,292,17,12,309,1,26,58,80,38,11,143,5,55,0,24,0,6686,474,2,0,46,1499,78,1,177,484,654,0,14,0,3,453,139,0,66,249,753,499,1070,55,285,6547,4211,715,278,671,292,1415,5057,18,0,0,0,0,1,1569,207,254,0,5,42,27,75,31,0,0,2810,56,1,5967,0,47,70,417,273,75,0,41,3,0,0,13,67,1212,8,19,1592,246,1009,0,54791,63,21,622,0,1138,17,10,226,75
2020-08-14,7,154,488,4,53,0,0,7663,276,81,231,229,91,47,462,2617,1,101,669,86,0,0,3,1743,0,227,148,55155,0,0,176,15,2,1,161,423,73,0,0,0,1866,99,12066,4,0,549,0,180,46,0,14,326,51,144,0,0,910,1233,145,349,0,0,0,74,1068,0,23,1,41,2515,0,0,79,23,1449,275,1,204,0,0,28,1195,0,82,0,21,38,0,254,45,4,64553,2098,2625,3841,91,0,1622,522,18,1070,4,17,1267,650,193,701,304,0,4,298,69,0,439,1,21,68,125,160,15,128,15,31,0,0,0,5858,390,2,4,80,1241,79,0,138,525,577,0,13,0,0,373,141,0,33,232,626,432,913,2,499,8875,3777,811,325,372,343,1454,5065,11,0,0,0,0,1,1482,153,247,0,3,102,29,49,29,0,0,3946,103,4,6329,2,49,94,443,233,30,0,38,17,0,25,61,56,1243,17,21,1732,277,1129,0,55907,43,8,724,0,1150,28,6,162,97
2020-08-15,120,146,477,8,37,0,1,7498,196,96,385,221,103,53,326,2766,0,105,587,60,0,0,2,1388,0,347,0,60091,0,0,174,10,0,0,0,390,63,0,0,2,2077,70,11286,0,0,1072,88,208,55,0,13,292,16,165,9,0,1354,1066,112,321,0,0,3,71,1038,0,0,0,17,2667,27,148,133,15,1415,216,2,251,0,0,25,1144,0,62,65,8,29,0,385,40,7,65002,2307,2501,4013,66,0,1643,574,6,1360,4,9,1380,580,142,699,272,0,1,334,19,2,277,0,22,37,121,76,20,78,8,72,0,31,0,7371,396,0,0,53,1306,70,8,182,594,636,0,7,0,4,329,0,1,67,212,747,531,1069,4,371,9441,6134,832,235,682,251,1415,5061,0,0,0,0,0,2,1383,132,235,1,7,83,15,62,37,0,23,6275,166,6,6930,0,103,108,363,268,83,1,39,0,0,0,43,120,1226,17,32,1847,330,1440,0,52799,22,16,690,0,1281,19,11,358,82
2020-08-16,45,143,469,8,27,0,0,6365,168,0,292,260,89,30,378,2644,4,116,163,32,49,0,0,1491,0,268,0,50644,0,0,90,2,1,0,0,418,27,0,0,1,1791,66,11306,2,86,802,58,162,63,0,14,198,33,104,0,0,1057,1279,116,305,0,0,7,75,1652,0,8,0,20,3242,0,0,0,15,625,147,1,226,0,0,14,885,0,83,0,18,21,0,425,24,16,63490,2345,2245,4293,196,0,1388,629,11,1137,0,10,478,515,145,512,211,2,7,397,0,3,411,2,34,34,81,38,26,107,9,63,0,40,2,5618,422,0,1,45,1776,83,5,181,468,652,0,13,0,0,325,160,0,0,181,670,498,956,0,633,8300,4258,771,198,567,277,1328,4969,152,0,0,0,0,0,1413,160,238,0,7,81,0,54,32,0,6,4513,279,1,8254,4,96,77,344,251,78,2,40,1,0,0,62,84,1256,16,49,1637,283,1077,0,55359,30,12,693,0,1012,21,0,165,104
2020-08-17,0,120,450,0,27,0,0,6663,38,0,253,162,112,133,405,2024,3,92,132,64,0,3,8,1196,0,233,0,41576,0,0,32,9,0,0,113,237,16,0,0,4,2044,98,11578,0,0,806,33,151,24,0,0,121,38,134,2,0,764,854,139,293,0,0,6,94,982,0,2,0,11,2947,0,0,183,5,561,322,3,217,0,0,0,249,0,139,0,25,48,0,512,39,12,57981,2081,2133,4348,66,0,757,477,24,953,0,39,334,271,141,508,135,0,7,439,43,0,434,0,30,0,103,46,25,106,26,68,0,8,0,6345,278,0,0,44,1472,64,1,247,641,506,0,9,0,2,298,193,0,0,162,498,381,1263,48,359,9507,3335,594,121,311,271,1087,4892,101,0,0,0,0,0,1227,130,211,0,2,86,0,47,15,0,0,3692,197,1,4766,7,75,123,226,200,84,1,36,1,0,55,45,78,1192,24,66,1464,210,1040,0,54375,7,13,569,0,1226,13,11,157,85
2020-08-18,3,119,442,8,29,0,0,5469,145,208,271,344,124,63,350,2595,1,73,707,0,0,0,5,1198,0,102,94,23101,0,0,135,18,3,0,17,198,24,0,15,3,1556,67,11643,0,0,728,0,85,48,1,19,190,30,123,3,0,428,209,115,281,0,0,2,55,1460,0,1,0,21,315,45,45,0,10,1390,121,0,147,0,0,42,382,0,138,0,35,18,0,523,54,3,55079,1821,2247,3202,56,0,1068,320,7,1018,0,20,1352,245,129,622,155,0,1,456,0,20,407,1,20,30,59,53,12,124,0,49,0,61,0,4448,194,1,0,51,1069,59,0,190,581,481,0,13,0,0,417,101,4,154,140,617,456,1275,10,410,10143,3221,595,132,754,288,733,4748,87,0,0,0,0,0,1372,75,100,0,0,91,54,5,22,0,1,2541,246,0,3269,7,61,55,63,125,87,0,34,3,0,0,46,129,1233,0,60,1616,229,713,0,41073,19,6,587,0,1148,19,13,493,47
2020-08-19,0,155,0,7,31,0,0,4557,210,19,214,158,131,14,396,3200,0,84,725,23,32,4,1,879,0,210,0,19373,2,0,169,13,6,0,25,785,50,0,12,11,1353,54,8328,0,19,619,124,199,44,2,8,281,15,115,2,0,386,1190,163,269,0,19,8,95,1386,0,0,0,24,2165,0,0,244,10,1510,340,8,250,0,0,19,903,0,95,0,0,24,0,493,0,13,64531,1673,2385,4576,186,0,1650,401,16,865,1,40,1031,271,141,643,179,0,0,421,0,0,489,3,38,30,123,68,7,170,26,47,0,27,0,3571,412,0,0,58,1245,77,4,120,1016,487,0,6,127,0,410,130,0,56,192,613,612,603,14,344,5547,4739,597,214,953,293,1014,4828,37,0,1,1,0,0,1409,68,108,0,3,100,9,15,18,0,0,2258,297,4,4939,2,36,61,174,196,80,1,32,1,0,7,35,113,1263,0,43,1967,365,1089,0,39125,36,17,660,0,1047,6,7,145,70
2020-08-20,160,158,822,12,49,0,1,6840,263,84,220,425,146,95,369,2747,3,128,612,78,0,0,3,1796,0,344,0,47784,0,1,151,5,0,0,138,282,68,0,0,1,1182,33,12462,1,0,559,82,219,74,0,26,315,20,85,0,0,1004,1534,161,255,0,0,7,69,1336,0,9,0,29,3680,21,49,172,9,1707,101,5,212,0,0,22,1034,0,77,32,28,28,0,675,32,8,69652,1902,2444,4093,48,0,1649,642,17,951,2,44,979,379,162,675,182,0,3,589,50,5,395,1,22,67,65,47,16,146,1,40,0,40,0,5506,626,0,0,38,1510,54,17,201,681,552,0,5,0,0,593,106,0,51,188,513,424,247,12,471,7828,4561,735,253,221,295,1409,4785,67,0,0,0,0,0,1363,141,158,0,2,93,7,100,37,0,8,3916,288,0,8382,0,41,139,314,310,83,0,35,7,1,19,50,116,1303,17,53,2134,435,812,0,37908,32,28,606,0,895,4,3,237,265
2020-08-21,97,155,411,12,29,0,0,6693,158,91,243,308,139,107,353,2868,0,149,581,0,0,0,3,2031,0,335,0,49298,1,0,142,7,4,0,0,336,47,2,0,1,1812,40,13056,0,0,766,17,255,83,0,10,247,16,116,0,0,0,1033,111,247,0,2,20,52,1778,0,1,0,37,4688,20,0,113,15,1427,166,1,250,0,0,105,1102,0,84,0,39,48,0,626,44,5,68898,2266,2279,3995,129,0,1640,840,46,1220,3,16,908,426,158,622,196,0,1,605,0,2,244,2,32,71,80,42,5,145,0,36,0,19,0,5792,522,2,0,41,1325,70,13,247,707,529,0,11,0,2,476,118,0,51,163,630,503,964,2,527,9099,4248,767,291,209,268,1346,4870,73,0,0,0,7,3,1287,113,161,0,8,68,15,80,43,0,0,3880,324,3,8600,16,59,79,351,264,81,0,37,1,0,17,80,64,1412,12,94,2106,461,1182,0,46259,41,8,459,0,1171,14,7,154,102
2020-08-22,38,152,0,11,24,0,0,8225,139,91,171,275,162,79,358,2401,2,161,510,52,20,0,1,1015,0,366,0,45323,0,0,169,5,3,0,0,383,44,0,0,9,1920,50,11541,0,0,666,61,265,17,2,11,506,45,71,8,1,1740,973,123,236,0,0,17,18,1829,0,1,0,29,4396,46,69,36,9,2034,65,6,204,0,0,63,958,0,56,0,70,19,0,523,52,10,69878,2197,2206,4288,79,0,1487,947,98,1012,1,34,960,322,162,502,186,0,3,628,19,1,414,0,36,67,64,40,9,194,21,31,0,37,0,6775,547,4,0,25,1609,80,26,315,838,534,0,6,0,3,340,114,0,35,0,586,457,101,0,684,8639,4343,903,219,703,257,1392,4921,63,0,0,0,0,3,1213,130,169,0,3,117,5,123,38,0,0,3398,332,0,8976,0,154,71,333,306,65,1,38,0,0,22,76,131,1203,7,0,2328,391,1033,0,43952,63,13,406,0,699,2,7,255,70
2020-08-23,59,156,810,0,66,0,0,8159,176,0,195,216,184,93,377,2265,0,174,203,43,0,1,1,1370,0,320,0,30355,9,0,96,0,1,0,0,499,43,0,0,1,1939,38,8419,11,0,1059,64,306,35,0,11,239,9,0,0,0,694,608,89,220,105,0,21,61,1368,0,0,0,35,3110,0,0,0,17,782,0,0,243,0,0,53,915,0,35,0,35,34,0,562,35,8,69239,2090,2028,3965,153,0,1493,1071,56,1014,0,44,259,355,169,688,134,0,3,611,0,0,316,1,30,0,59,60,8,96,11,35,0,9,0,5928,588,2,0,43,1565,109,9,311,634,508,0,3,0,0,601,0,0,0,0,591,311,537,0,719,9008,4884,900,241,731,284,1189,4852,109,0,0,0,0,1,1184,161,170,0,8,50,0,91,43,0,4,3707,397,2,10437,29,67,94,298,294,70,0,36,5,0,0,93,80,1309,13,416,1987,424,1288,0,45960,0,10,467,0,621,5,1,0,78
2020-08-24,46,152,392,0,37,0,0,7759,33,0,210,140,169,62,292,1973,4,183,115,20,0,0,0,992,0,188,0,50032,0,0,60,31,0,0,0,257,54,0,0,4,1957,41,10965,0,0,950,97,275,65,0,4,133,19,0,0,0,600,680,103,202,0,0,7,36,1638,0,0,0,14,4805,51,0,148,10,711,180,10,283,0,0,0,332,0,0,0,44,32,0,602,22,6,61408,3914,2113,3291,61,0,711,1209,67,760,1,33,202,246,111,571,103,0,4,507,0,1,572,0,41,0,50,32,10,119,6,57,0,11,0,6482,406,3,0,33,1537,91,19,316,818,456,0,8,0,0,322,287,0,0,0,496,326,1088,40,438,9169,2352,581,145,319,243,981,4744,200,0,0,0,0,0,1109,99,109,0,12,87,0,40,34,0,0,2728,266,5,5994,6,71,109,160,276,74,0,34,2,0,65,64,75,1217,36,97,1799,390,1041,0,44946,28,5,367,0,769,2,4,455,37
2020-08-25,71,178,398,13,51,0,0,5352,111,181,104,308,152,0,389,2485,0,177,607,18,0,0,1,722,0,127,254,23421,0,0,99,0,0,0,211,267,23,0,0,1,1903,23,8044,0,129,736,35,136,35,2,30,258,12,270,1,1,447,520,138,189,0,0,3,79,1472,0,26,0,18,1842,23,21,0,8,1278,117,7,155,0,0,87,345,0,109,0,30,28,0,528,36,9,60975,0,2245,3644,147,0,965,953,116,614,0,30,954,193,99,432,119,0,0,457,34,0,272,0,38,90,75,5,7,133,3,38,0,23,0,3948,350,4,0,75,903,45,11,176,743,572,0,7,0,0,321,78,0,126,740,450,553,1420,0,259,9090,4651,548,123,722,258,805,4696,217,0,0,0,0,0,1175,64,57,4,5,51,43,68,14,0,0,1677,280,3,4257,6,0,38,57,157,76,0,35,5,0,18,68,176,1443,0,99,1658,275,972,0,37765,24,6,441,0,607,6,5,66,140
2020-08-26,43,154,370,0,61,0,0,8713,131,60,137,291,133,33,357,2545,0,82,527,27,30,1,17,999,0,297,0,17078,5,1,203,10,0,0,0,751,36,0,12,8,1417,34,10549,0,0,643,56,219,27,8,23,367,49,83,0,0,609,741,141,175,0,9,19,23,1545,0,1,0,43,3227,25,0,101,7,1576,95,2,168,0,0,77,1118,0,52,0,74,2,0,968,24,4,67151,2447,2213,3962,85,0,1900,876,83,701,3,77,726,246,136,613,113,0,5,532,0,4,553,0,21,44,73,4,11,135,0,46,0,32,0,3541,530,6,0,59,1276,68,30,130,855,414,0,5,119,1,252,126,0,72,143,482,585,585,18,369,6112,2912,763,192,102,232,1060,4676,231,0,0,0,4,0,1114,43,106,0,4,31,12,28,21,0,0,1567,320,3,5968,0,71,25,174,202,72,0,33,0,0,14,153,137,1502,0,64,1670,339,1184,0,32883,14,6,284,0,774,7,8,0,126
2020-08-27,16,168,391,38,49,0,0,8771,203,42,152,316,148,15,317,2519,3,247,526,17,0,0,10,851,1,284,71,47134,0,0,162,14,1,0,0,322,62,0,7,3,1380,32,10432,0,0,842,41,358,15,2,7,403,21,57,0,0,340,1519,206,154,0,0,17,60,1533,0,0,0,21,4998,18,59,22,11,1507,52,8,293,0,0,136,1063,0,39,0,31,10,0,398,73,5,75760,2306,2243,3837,162,0,1956,1366,120,846,2,40,696,213,157,698,101,0,18,561,2,0,440,4,32,90,79,51,6,178,9,37,0,17,0,4916,624,1,2,94,1336,82,76,271,885,570,0,7,0,0,221,115,0,59,166,445,602,896,0,626,6944,5197,729,362,24,244,1256,4711,88,0,0,0,0,0,1068,130,154,0,2,60,10,84,36,0,0,2684,441,4,10225,25,37,66,222,379,75,0,34,2,1,0,200,117,1313,48,98,1974,399,1048,0,37030,32,3,405,0,820,5,6,228,55
2020-08-28,11,156,397,13,83,0,0,10550,181,90,117,227,137,110,363,2436,1,191,535,30,0,0,1,1095,1,310,0,47161,0,0,157,0,2,0,0,448,69,0,0,6,1737,30,10142,0,0,1002,99,304,47,4,0,349,3,90,0,0,407,670,237,144,2,0,14,46,1186,0,0,0,17,5963,32,0,35,8,1571,72,14,251,0,0,112,1142,0,46,0,33,29,0,772,91,5,77266,2719,2190,3651,90,0,1953,1409,72,905,3,45,633,373,141,674,128,0,6,689,0,0,355,1,36,51,38,22,5,104,13,32,0,0,0,5267,564,3,1,71,1221,61,48,281,1111,510,0,12,0,0,296,90,0,51,187,415,622,701,5,644,5996,3220,887,399,639,246,1504,4829,47,0,0,2,2,2,1019,108,125,0,10,77,24,90,33,0,0,0,371,4,10266,2,107,26,244,360,64,0,36,6,0,17,45,138,1491,33,0,2438,491,1522,0,45484,22,7,418,0,807,2,3,225,41
2020-08-29,3,112,387,13,56,0,0,10104,175,88,126,382,142,97,357,2211,0,181,614,58,0,0,11,1035,0,294,0,44235,9,0,157,5,6,0,169,431,46,0,2,4,1870,22,9752,5,0,985,0,357,60,2,0,477,79,73,0,0,426,922,223,131,13,0,18,28,1733,0,0,0,23,7262,35,0,54,7,1479,0,2,269,0,0,55,1065,0,38,0,47,10,0,1020,132,5,76472,3003,2115,4177,126,0,2071,1460,66,850,1,68,669,241,119,633,125,0,9,676,0,0,329,0,48,37,104,27,10,140,6,28,0,35,0,6026,358,0,0,89,1404,46,28,194,927,507,0,13,0,0,160,159,0,38,0,319,724,900,29,418,8619,3963,791,401,605,208,1318,4941,70,0,0,0,1,1,1069,90,108,0,2,94,2,102,42,0,6,4431,323,1,10225,2,0,69,202,340,59,1,32,1,0,15,83,111,1517,18,232,2481,390,1276,0,46194,23,8,340,0,933,2,10,178,96
2020-08-30,0,84,379,0,80,0,0,11717,124,0,99,174,188,37,278,2131,1,177,195,52,0,0,0,1280,0,334,0,43412,0,0,99,0,6,0,0,510,33,0,0,0,2037,28,8498,1,0,1193,191,312,59,0,2,317,0,0,2,0,336,765,212,122,0,3,20,49,1514,0,0,0,7,5313,0,37,0,7,785,108,2,177,0,0,60,758,0,0,0,40,13,0,1141,158,8,78761,3308,1905,3834,141,0,1832,1444,141,841,1,24,167,164,115,646,108,0,0,662,15,13,465,1,29,0,95,5,11,109,21,15,0,0,0,5824,500,5,0,40,1567,63,93,210,884,500,0,2,0,2,250,130,2,0,0,264,417,642,6,584,7964,3587,759,374,562,211,1365,4980,101,0,0,0,0,0,987,72,75,0,4,51,0,114,37,0,35,2419,299,0,11869,7,0,55,179,375,65,0,35,0,0,49,65,113,1549,8,0,2096,427,1108,0,44002,43,5,350,0,981,2,3,123,18
2020-08-31,19,101,364,0,73,0,0,9230,31,0,123,281,135,78,183,1897,7,164,117,94,0,1,29,945,1,243,0,41350,2,0,26,11,0,1,0,315,74,0,0,4,1965,32,9394,0,0,1214,55,262,48,0,4,273,0,0,0,0,509,742,230,98,0,0,10,51,1468,0,0,0,28,5126,45,0,0,18,610,256,1,157,0,0,0,233,0,120,0,4,35,0,835,292,5,78512,2858,1754,3731,40,0,910,1365,102,601,0,73,87,263,119,412,78,0,18,595,0,0,543,1,35,45,52,8,17,89,16,21,0,10,0,5974,296,1,0,88,1343,61,26,249,1221,508,0,9,0,0,138,37,0,0,539,213,536,713,0,600,9474,4265,631,320,298,168,952,4993,177,0,0,0,2,1,910,100,83,0,3,54,0,34,31,0,0,2505,248,8,6815,17,0,106,131,291,75,0,34,1,0,6,106,118,1482,15,132,2141,362,1715,0,43983,11,14,348,0,1067,0,7,123,6
2020-09-01,34,133,348,52,30,0,0,7187,97,149,76,186,126,32,398,2174,0,156,634,29,0,0,1,614,0,231,91,16158,10,0,76,0,0,0,267,267,32,0,11,1,1752,19,8024,0,0,0,0,146,59,13,1,251,103,285,2,0,480,119,212,94,0,1,2,16,1009,0,0,0,9,2998,46,28,166,23,1218,0,10,183,0,0,48,162,0,38,0,50,15,0,529,178,2,69921,2743,1642,3757,51,0,1101,996,244,527,0,68,99,144,120,473,60,0,3,438,19,2,658,0,32,52,20,30,6,137,3,26,0,26,10,4129,220,7,0,72,1191,95,112,185,899,525,0,14,0,1,143,11,0,101,178,300,875,728,0,631,7731,3423,502,244,351,203,755,4729,43,0,0,0,0,0,951,55,41,4,4,41,19,41,27,0,0,1985,235,0,5139,37,0,55,48,163,62,0,33,5,0,0,44,160,1587,2,84,2088,541,1406,0,37068,5,15,343,0,922,4,5,72,85
2020-09-02,47,93,339,8,75,0,0,9309,197,9,73,337,143,50,468,1950,1,119,565,14,49,3,2,630,2,271,0,45961,0,0,0,2,3,0,51,1008,86,0,0,4,1419,20,7230,0,649,1588,155,145,33,1,2,499,7,99,0,0,264,542,176,91,24,0,20,41,1173,0,0,1,56,4765,23,0,66,38,1256,0,3,207,0,0,52,819,0,70,0,72,0,0,840,118,9,78357,2775,1682,3404,214,0,2178,975,102,609,5,63,659,114,147,702,78,0,8,459,0,0,532,0,23,0,94,10,14,199,1,21,0,27,0,3719,288,2,3,125,1191,123,51,142,1069,461,0,5,114,0,239,114,1,139,206,441,552,917,1,557,4871,3445,550,231,222,216,1053,4952,79,0,0,0,0,0,898,44,76,0,2,40,13,72,41,0,0,1218,267,5,6583,43,0,25,162,216,65,1,36,8,0,4,46,233,1572,1,65,2495,574,1295,0,31808,5,10,376,0,860,0,4,284,62
2020-09-03,45,122,325,15,48,0,0,10504,196,98,104,442,154,59,367,2582,2,179,574,43,0,0,0,669,0,283,0,42659,0,0,188,5,0,0,0,477,78,0,1,0,1594,20,8901,4,0,897,0,311,61,2,5,656,10,111,0,0,648,1148,165,84,0,0,20,50,1105,0,0,0,19,6748,26,5,38,20,1311,255,2,233,0,0,47,751,0,0,0,67,34,0,755,365,5,83883,3075,1858,3946,89,0,2252,1326,224,598,0,64,570,178,112,667,99,0,2,598,0,0,617,0,29,68,66,3,6,137,25,34,0,14,0,6476,532,2,2,123,1672,78,120,152,1120,914,0,2,0,0,216,145,0,88,0,424,843,570,11,676,5092,2176,595,390,582,212,1298,4995,76,0,0,1,0,0,816,88,99,0,1,8,6,53,55,0,0,2336,195,1,10389,10,0,55,171,370,68,0,35,2,0,16,66,198,1596,30,75,2430,735,1508,0,42662,4,16,170,0,1028,2,14,34,79
2020-09-04,0,116,311,9,28,0,1,10933,190,107,126,312,167,61,626,2158,1,161,677,51,0,0,0,661,0,287,0,46934,0,1,163,3,3,0,144,498,77,0,17,1,1762,33,9270,21,0,1121,58,369,88,4,3,679,0,179,0,0,1002,903,145,96,0,11,26,52,804,0,1,2,39,6799,36,0,34,28,1453,253,5,241,0,0,74,714,0,100,96,9,0,0,757,301,7,83341,3622,1994,4755,92,0,3193,1397,140,669,3,72,501,212,78,900,92,0,4,588,63,1,672,0,20,0,83,14,14,141,5,19,0,17,0,4921,632,1,0,154,1402,90,75,238,1228,421,3,5,0,1,125,162,0,164,452,498,596,532,0,800,6308,1963,612,418,195,214,1365,5110,37,0,0,0,0,1,833,83,95,0,6,48,13,121,53,0,0,2420,198,3,10582,9,0,60,213,472,75,1,36,4,0,27,102,148,1642,17,176,2723,614,1735,0,39402,1,15,363,0,1127,0,3,108,40
